id_number	name	e_mail	phone	b_year	b_mon	b_day	a.x	a.y	profession	risk	age_group	timestamp
923456789012345	demo9_0001	demo9_0001@zju.edu.cn	12345678901	1972	4	12	41	33	4	2	0	0
923456789012346	demo9_0002	demo9_0002@zju.edu.cn	12345678902	1950	2	4	46	49	7	0	1	0
923456789012345	demo9_0003	demo9_0003@zju.edu.cn	12345678903	1988	12	23	19	2	2	2	2	0
923456789012346	demo9_0004	demo9_0004@zju.edu.cn	12345678904	1994	7	4	30	13	3	2	3	0
923456789012345	demo9_0005	demo9_0005@zju.edu.cn	12345678905	1990	12	14	18	40	7	1	4	0
923456789012346	demo9_0006	demo9_0006@zju.edu.cn	12345678906	2016	8	24	48	4	4	3	5	0
923456789012345	demo9_0007	demo9_0007@zju.edu.cn	12345678907	1963	10	16	12	12	2	1	6	0
923456789012346	demo9_0008	demo9_0008@zju.edu.cn	12345678908	2001	3	9	32	31	6	2	7	0
923456789012345	demo9_0009	demo9_0009@zju.edu.cn	12345678909	1977	6	12	15	30	1	1	8	0
923456789012346	demo9_0010	demo9_0010@zju.edu.cn	12345678910	1996	6	18	24	37	7	3	9	0
923456789012345	demo9_0011	demo9_0011@zju.edu.cn	12345678911	2000	6	10	4	10	2	0	10	0
923456789012346	demo9_0012	demo9_0012@zju.edu.cn	12345678912	1986	12	28	23	44	3	1	11	0
923456789012345	demo9_0013	demo9_0013@zju.edu.cn	12345678913	1961	8	5	40	23	3	0	12	0
923456789012346	demo9_0014	demo9_0014@zju.edu.cn	12345678914	1994	9	13	41	2	2	3	13	0
923456789012345	demo9_0015	demo9_0015@zju.edu.cn	12345678915	1991	3	22	9	38	8	1	14	0
923456789012346	demo9_0016	demo9_0016@zju.edu.cn	12345678916	2011	12	14	49	38	5	1	15	0
923456789012345	demo9_0017	demo9_0017@zju.edu.cn	12345678917	1968	12	16	4	36	2	1	16	0
923456789012346	demo9_0018	demo9_0018@zju.edu.cn	12345678918	1953	7	11	44	14	7	3	17	0
923456789012345	demo9_0019	demo9_0019@zju.edu.cn	12345678919	2005	1	27	25	47	2	3	18	0
923456789012346	demo9_0020	demo9_0020@zju.edu.cn	12345678920	2016	10	16	13	2	1	0	19	0
923456789012345	demo9_0021	demo9_0021@zju.edu.cn	12345678921	1966	7	27	13	27	2	3	20	0
923456789012346	demo9_0022	demo9_0022@zju.edu.cn	12345678922	1954	11	14	15	21	2	0	21	0
923456789012345	demo9_0023	demo9_0023@zju.edu.cn	12345678923	1963	10	12	30	9	6	2	22	0
923456789012346	demo9_0024	demo9_0024@zju.edu.cn	12345678924	1966	8	15	25	33	4	0	23	0
923456789012345	demo9_0025	demo9_0025@zju.edu.cn	12345678925	1995	1	27	13	47	3	2	24	0
923456789012346	demo9_0026	demo9_0026@zju.edu.cn	12345678926	2004	2	17	34	16	1	2	25	0
923456789012345	demo9_0027	demo9_0027@zju.edu.cn	12345678927	1998	4	15	46	23	6	1	26	0
923456789012346	demo9_0028	demo9_0028@zju.edu.cn	12345678928	1953	2	16	16	41	6	3	27	0
923456789012345	demo9_0029	demo9_0029@zju.edu.cn	12345678929	1979	1	13	47	6	1	3	28	0
923456789012346	demo9_0030	demo9_0030@zju.edu.cn	12345678930	1969	8	3	16	2	1	2	29	0
923456789012345	demo9_0031	demo9_0031@zju.edu.cn	12345678931	1989	4	12	21	43	4	3	30	0
923456789012346	demo9_0032	demo9_0032@zju.edu.cn	12345678932	1964	2	7	31	34	5	3	31	0
923456789012345	demo9_0033	demo9_0033@zju.edu.cn	12345678933	2018	3	27	37	22	3	2	32	0
923456789012346	demo9_0034	demo9_0034@zju.edu.cn	12345678934	1970	8	2	3	18	2	1	33	0
923456789012345	demo9_0035	demo9_0035@zju.edu.cn	12345678935	2011	10	28	44	9	4	3	34	0
923456789012346	demo9_0036	demo9_0036@zju.edu.cn	12345678936	2019	1	16	14	34	8	0	35	0
923456789012345	demo9_0037	demo9_0037@zju.edu.cn	12345678937	1974	6	5	42	19	1	2	36	0
923456789012346	demo9_0038	demo9_0038@zju.edu.cn	12345678938	1951	11	4	19	13	5	1	37	0
923456789012345	demo9_0039	demo9_0039@zju.edu.cn	12345678939	1967	6	22	28	17	3	2	38	0
923456789012346	demo9_0040	demo9_0040@zju.edu.cn	12345678940	1980	5	16	38	41	5	2	39	0
923456789012345	demo9_0041	demo9_0041@zju.edu.cn	12345678941	2012	4	2	20	17	2	0	40	0
923456789012346	demo9_0042	demo9_0042@zju.edu.cn	12345678942	1957	4	25	14	8	7	2	41	0
923456789012345	demo9_0043	demo9_0043@zju.edu.cn	12345678943	1950	1	19	12	21	4	0	42	0
923456789012346	demo9_0044	demo9_0044@zju.edu.cn	12345678944	1969	9	17	43	3	3	3	43	0
923456789012345	demo9_0045	demo9_0045@zju.edu.cn	12345678945	2017	12	2	43	43	2	3	44	0
923456789012346	demo9_0046	demo9_0046@zju.edu.cn	12345678946	2017	9	26	37	35	4	1	45	0
923456789012345	demo9_0047	demo9_0047@zju.edu.cn	12345678947	1972	9	27	5	37	6	0	46	0
923456789012346	demo9_0048	demo9_0048@zju.edu.cn	12345678948	2021	2	1	44	27	5	1	47	0
923456789012345	demo9_0049	demo9_0049@zju.edu.cn	12345678949	1994	6	14	49	15	3	0	48	0
923456789012346	demo9_0050	demo9_0050@zju.edu.cn	12345678950	1998	7	2	35	19	2	2	49	0
923456789012345	demo9_0051	demo9_0051@zju.edu.cn	12345678951	1991	7	2	28	48	5	1	50	0
923456789012346	demo9_0052	demo9_0052@zju.edu.cn	12345678952	1976	10	4	50	46	2	2	51	0
923456789012345	demo9_0053	demo9_0053@zju.edu.cn	12345678953	1980	12	14	3	47	8	0	52	0
923456789012346	demo9_0054	demo9_0054@zju.edu.cn	12345678954	1965	7	10	22	28	5	1	53	0
